md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,image_path
055588dd31ede35b688a8f03fdf07ac1,4,4,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2443,httpwwwatlasdermatologicocombrimgimageId2443.jpg,data/images/train/055588dd31ede35b688a8f03fdf07ac1.jpg
59290b4f2af07e1ca832072f6ff7d9d5,4,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2155,httpwwwatlasdermatologicocombrimgimageId2155.jpg,data/images/train/59290b4f2af07e1ca832072f6ff7d9d5.jpg
cf6f02ca7236463f39ea875f470fd6b0,4,4,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1478,httpwwwatlasdermatologicocombrimgimageId1478.jpg,data/images/train/cf6f02ca7236463f39ea875f470fd6b0.jpg
f224e592fe598770e63d832b5d5df2fb,4,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2417,httpwwwatlasdermatologicocombrimgimageId2417.jpg,data/images/train/f224e592fe598770e63d832b5d5df2fb.jpg
09fc1ad92c1a3dcbfc69108f3bb99f04,4,4,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8621,httpwwwatlasdermatologicocombrimgimageId8621.jpg,data/images/train/09fc1ad92c1a3dcbfc69108f3bb99f04.jpg
67997e7a7388fffc6fb18d0d6a28cd03,5,6,dariers disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1267,httpwwwatlasdermatologicocombrimgimageId1267.jpg,data/images/train/67997e7a7388fffc6fb18d0d6a28cd03.jpg
598ea613225826651424d3ed17e8c16f,3,3,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7131,httpwwwatlasdermatologicocombrimgimageId7131.jpg,data/images/train/598ea613225826651424d3ed17e8c16f.jpg
d6e33dbc4cba47c723140b7f2448d22b,2,1,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8566,httpwwwatlasdermatologicocombrimgimageId8566.jpg,data/images/train/d6e33dbc4cba47c723140b7f2448d22b.jpg
8ad1a12672261156e2dd3ac462215d76,4,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4315,httpwwwatlasdermatologicocombrimgimageId4315.jpg,data/images/train/8ad1a12672261156e2dd3ac462215d76.jpg
b4d84ed3e8abf9eb17df85c72a2cb8f7,4,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4822,httpwwwatlasdermatologicocombrimgimageId4822.jpg,data/images/train/b4d84ed3e8abf9eb17df85c72a2cb8f7.jpg
8b78427be35f580e7e664361c44d50ca,2,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=407,httpwwwatlasdermatologicocombrimgimageId407.jpg,data/images/train/8b78427be35f580e7e664361c44d50ca.jpg
138705c7042b404d5553e57f29d751b5,5,3,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5680,httpwwwatlasdermatologicocombrimgimageId5680.jpg,data/images/train/138705c7042b404d5553e57f29d751b5.jpg
54dafa76a2ea87c273efd9fcbe01d466,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5796,httpwwwatlasdermatologicocombrimgimageId5796.jpg,data/images/train/54dafa76a2ea87c273efd9fcbe01d466.jpg
119dfb2360ebc55fac6b970997b5184b,2,2,drug induced pigmentary changes,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2747,httpwwwatlasdermatologicocombrimgimageId2747.jpg,data/images/train/119dfb2360ebc55fac6b970997b5184b.jpg
e506feeaccb24d6ff14cd5f73edeb65a,4,3,dariers disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1305,httpwwwatlasdermatologicocombrimgimageId1305.jpg,data/images/train/e506feeaccb24d6ff14cd5f73edeb65a.jpg
119d712798a653799adaf8e5e08ce66e,4,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2409,httpwwwatlasdermatologicocombrimgimageId2409.jpg,data/images/train/119d712798a653799adaf8e5e08ce66e.jpg
9cac045bafd700c2018cd3a00fde8092,-1,-1,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3024,httpwwwatlasdermatologicocombrimgimageId3024.jpg,data/images/train/9cac045bafd700c2018cd3a00fde8092.jpg
dce7e7d279943e3724b1d9f9aefed757,3,1,photodermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5445,httpwwwatlasdermatologicocombrimgimageId5445.jpg,data/images/train/dce7e7d279943e3724b1d9f9aefed757.jpg
f333df49b72f231098bdee290d229104,5,4,ehlers danlos syndrome,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1617,httpwwwatlasdermatologicocombrimgimageId1617.jpg,data/images/train/f333df49b72f231098bdee290d229104.jpg
754941078eaae0de5abe363f8ff601e8,6,6,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5711,httpwwwatlasdermatologicocombrimgimageId5711.jpg,data/images/train/754941078eaae0de5abe363f8ff601e8.jpg
62c710c6b60df8f44b0bd654ec5ef29a,3,3,scleromyxedema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3717,httpwwwatlasdermatologicocombrimgimageId3717.jpg,data/images/train/62c710c6b60df8f44b0bd654ec5ef29a.jpg
75bbd59a808977f934508f3192e88303,3,3,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3803,httpwwwatlasdermatologicocombrimgimageId3803.jpg,data/images/train/75bbd59a808977f934508f3192e88303.jpg
e20ae60a7dcda1865c738690caa16d25,3,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2368,httpwwwatlasdermatologicocombrimgimageId2368.jpg,data/images/train/e20ae60a7dcda1865c738690caa16d25.jpg
9aece647a2b4dd4b63078205b1d54e76,3,2,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1685,httpwwwatlasdermatologicocombrimgimageId1685.jpg,data/images/train/9aece647a2b4dd4b63078205b1d54e76.jpg
d1757ed08a5c2a51d7fa3f7e8fae47c6,4,3,pityriasis rosea,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5560,httpwwwatlasdermatologicocombrimgimageId5560.jpg,data/images/train/d1757ed08a5c2a51d7fa3f7e8fae47c6.jpg
0670109bba30929ab1f1597ab29e3826,4,2,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=110,httpwwwatlasdermatologicocombrimgimageId110.jpg,data/images/train/0670109bba30929ab1f1597ab29e3826.jpg
44764eda4635a4f1dd20530dd791dd5c,3,2,photodermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5898,httpwwwatlasdermatologicocombrimgimageId5898.jpg,data/images/train/44764eda4635a4f1dd20530dd791dd5c.jpg
a607cc074aa116f50c08cfae72c5a147,2,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=710,httpwwwatlasdermatologicocombrimgimageId710.jpg,data/images/train/a607cc074aa116f50c08cfae72c5a147.jpg
a5d48aa6f3a65c2417ac126e1494ea54,3,4,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=97,httpwwwatlasdermatologicocombrimgimageId97.jpg,data/images/train/a5d48aa6f3a65c2417ac126e1494ea54.jpg
f1a6037a696bde96bfc13f19d35f31f2,5,4,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3834,httpwwwatlasdermatologicocombrimgimageId3834.jpg,data/images/train/f1a6037a696bde96bfc13f19d35f31f2.jpg
543017d891174b7fe9443a4dfa537410,4,4,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=726,httpwwwatlasdermatologicocombrimgimageId726.jpg,data/images/train/543017d891174b7fe9443a4dfa537410.jpg
3ba70399f4feb28cc260a7520c565c55,4,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6596,httpwwwatlasdermatologicocombrimgimageId6596.jpg,data/images/train/3ba70399f4feb28cc260a7520c565c55.jpg
5199cceebe2d23bbae855ea7dda2418b,4,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=696,httpwwwatlasdermatologicocombrimgimageId696.jpg,data/images/train/5199cceebe2d23bbae855ea7dda2418b.jpg
97747712894d9a43b66e57a775237e51,5,6,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4097,httpwwwatlasdermatologicocombrimgimageId4097.jpg,data/images/train/97747712894d9a43b66e57a775237e51.jpg
a20a99870a5da48cafab519bed16480e,1,2,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6943,httpwwwatlasdermatologicocombrimgimageId6943.jpg,data/images/train/a20a99870a5da48cafab519bed16480e.jpg
0b166f51015692634638a934b23deff1,5,5,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4068,httpwwwatlasdermatologicocombrimgimageId4068.jpg,data/images/train/0b166f51015692634638a934b23deff1.jpg
f161e763122f21e281912d8d752c2e9f,4,-1,cheilitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=393,httpwwwatlasdermatologicocombrimgimageId393.jpg,data/images/train/f161e763122f21e281912d8d752c2e9f.jpg
8ca45fd54de8a6e9641576f151d2c3fd,4,3,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3874,httpwwwatlasdermatologicocombrimgimageId3874.jpg,data/images/train/8ca45fd54de8a6e9641576f151d2c3fd.jpg
0c2db62aa0467b60f08c9c1a57f072a6,3,4,seborrheic dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8536,httpwwwatlasdermatologicocombrimgimageId8536.jpg,data/images/train/0c2db62aa0467b60f08c9c1a57f072a6.jpg
c5d96b5c03bce22dbf6343fdc68b5515,4,3,neurotic excoriations,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4857,httpwwwatlasdermatologicocombrimgimageId4857.jpg,data/images/train/c5d96b5c03bce22dbf6343fdc68b5515.jpg
abeb787c99a4dbf801a821d925d11371,1,1,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5196,httpwwwatlasdermatologicocombrimgimageId5196.jpg,data/images/train/abeb787c99a4dbf801a821d925d11371.jpg
1f3ea52339d1cdb3cbcd44dd5e7322c0,5,5,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3230,httpwwwatlasdermatologicocombrimgimageId3230.jpg,data/images/train/1f3ea52339d1cdb3cbcd44dd5e7322c0.jpg
d7b913543351ac0255ec78382a46ae19,4,5,scleromyxedema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6651,httpwwwatlasdermatologicocombrimgimageId6651.jpg,data/images/train/d7b913543351ac0255ec78382a46ae19.jpg
32538e2826745341e1bbd242c3ea9e15,4,3,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5646,httpwwwatlasdermatologicocombrimgimageId5646.jpg,data/images/train/32538e2826745341e1bbd242c3ea9e15.jpg
513d69c21897a5244aa85b6fa7a913aa,3,2,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6819,httpwwwatlasdermatologicocombrimgimageId6819.jpg,data/images/train/513d69c21897a5244aa85b6fa7a913aa.jpg
14060d17a8aa31000334df41ef201dd1,4,4,rhinophyma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6490,httpwwwatlasdermatologicocombrimgimageId6490.jpg,data/images/train/14060d17a8aa31000334df41ef201dd1.jpg
55182fd0609d4e7f4001165f4b3a56ec,4,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2393,httpwwwatlasdermatologicocombrimgimageId2393.jpg,data/images/train/55182fd0609d4e7f4001165f4b3a56ec.jpg
4695bfda5557fa0aaae6e81d4492e0a5,3,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4298,httpwwwatlasdermatologicocombrimgimageId4298.jpg,data/images/train/4695bfda5557fa0aaae6e81d4492e0a5.jpg
11ac867b9e3bd555d22a4945ceaffcf6,3,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=704,httpwwwatlasdermatologicocombrimgimageId704.jpg,data/images/train/11ac867b9e3bd555d22a4945ceaffcf6.jpg
6ebbdefdad23fe1219db0cbf13f6b4be,5,5,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7937,httpwwwatlasdermatologicocombrimgimageId7937.jpg,data/images/train/6ebbdefdad23fe1219db0cbf13f6b4be.jpg
1715b6b8872366ef1f6e059fd9918e2d,3,5,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4075,httpwwwatlasdermatologicocombrimgimageId4075.jpg,data/images/train/1715b6b8872366ef1f6e059fd9918e2d.jpg
8aafd44ba6e441f308962a6844c60b66,3,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=756,httpwwwatlasdermatologicocombrimgimageId756.jpg,data/images/train/8aafd44ba6e441f308962a6844c60b66.jpg
5b6767acebf6d057ada23059a4d6a114,3,3,juvenile xanthogranuloma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8077,httpwwwatlasdermatologicocombrimgimageId8077.jpg,data/images/train/5b6767acebf6d057ada23059a4d6a114.jpg
9b3028fca51f893d21b29984beb0703d,3,3,tuberous sclerosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7606,httpwwwatlasdermatologicocombrimgimageId7606.jpg,data/images/train/9b3028fca51f893d21b29984beb0703d.jpg
d6362b2c17758c8f150fa2af893201bd,4,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4934,httpwwwatlasdermatologicocombrimgimageId4934.jpg,data/images/train/d6362b2c17758c8f150fa2af893201bd.jpg
79369b4a8ade44b109d1756ab645d301,4,4,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5101,httpwwwatlasdermatologicocombrimgimageId5101.jpg,data/images/train/79369b4a8ade44b109d1756ab645d301.jpg
b1edc6b31b2de81f7fe5fb43cf882ba5,2,2,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3241,httpwwwatlasdermatologicocombrimgimageId3241.jpg,data/images/train/b1edc6b31b2de81f7fe5fb43cf882ba5.jpg
40c567216c3762b0d364abb3f718e9b9,4,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=534,httpwwwatlasdermatologicocombrimgimageId534.jpg,data/images/train/40c567216c3762b0d364abb3f718e9b9.jpg
efb8b95cfccb188e2aa64bfbcfe5519c,2,3,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4128,httpwwwatlasdermatologicocombrimgimageId4128.jpg,data/images/train/efb8b95cfccb188e2aa64bfbcfe5519c.jpg
8dff4409431ca7a83a108fa35ec2959d,3,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=632,httpwwwatlasdermatologicocombrimgimageId632.jpg,data/images/train/8dff4409431ca7a83a108fa35ec2959d.jpg
6258560e40f1a3e959917f73432ed7bd,4,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6313,httpwwwatlasdermatologicocombrimgimageId6313.jpg,data/images/train/6258560e40f1a3e959917f73432ed7bd.jpg
ce01b20213533e4ab3cf7bc468549342,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6328,httpwwwatlasdermatologicocombrimgimageId6328.jpg,data/images/train/ce01b20213533e4ab3cf7bc468549342.jpg
c69c1b503d56830699dc0fbbb5c9c1f0,3,3,prurigo nodularis,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6080,httpwwwatlasdermatologicocombrimgimageId6080.jpg,data/images/train/c69c1b503d56830699dc0fbbb5c9c1f0.jpg
3051fedba7a0300d60d48d91766831c4,5,3,kaposi sarcoma,malignant dermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2938,httpwwwatlasdermatologicocombrimgimageId2938.jpg,data/images/train/3051fedba7a0300d60d48d91766831c4.jpg
d3254072db131f1359486ff627bdefc5,3,3,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6270,httpwwwatlasdermatologicocombrimgimageId6270.jpg,data/images/train/d3254072db131f1359486ff627bdefc5.jpg
8b8003073bc091c196eed480a08da06d,4,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6566,httpwwwatlasdermatologicocombrimgimageId6566.jpg,data/images/train/8b8003073bc091c196eed480a08da06d.jpg
a9774d79170b2b5fef7627127f7ac524,2,2,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6815,httpwwwatlasdermatologicocombrimgimageId6815.jpg,data/images/train/a9774d79170b2b5fef7627127f7ac524.jpg
e8841696568821185506c04cbe193c00,3,3,tuberous sclerosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7620,httpwwwatlasdermatologicocombrimgimageId7620.jpg,data/images/train/e8841696568821185506c04cbe193c00.jpg
c6596df3d51127ab7c5c8b2e3fa825a5,4,-1,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5180,httpwwwatlasdermatologicocombrimgimageId5180.jpg,data/images/train/c6596df3d51127ab7c5c8b2e3fa825a5.jpg
38314b015356c909d59ee5b8ac580fae,2,1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6561,httpwwwatlasdermatologicocombrimgimageId6561.jpg,data/images/train/38314b015356c909d59ee5b8ac580fae.jpg
4d7ebeff8ea698edc7e12fb85426f8dc,3,2,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2455,httpwwwatlasdermatologicocombrimgimageId2455.jpg,data/images/train/4d7ebeff8ea698edc7e12fb85426f8dc.jpg
ef1da62fb0edf0d5e0bd205152a3de80,4,4,scleromyxedema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6660,httpwwwatlasdermatologicocombrimgimageId6660.jpg,data/images/train/ef1da62fb0edf0d5e0bd205152a3de80.jpg
7b9136b93d147a484a1470a77169aee0,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5971,httpwwwatlasdermatologicocombrimgimageId5971.jpg,data/images/train/7b9136b93d147a484a1470a77169aee0.jpg
71385089c6ff17567a6f3694a0cf00c1,5,6,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5755,httpwwwatlasdermatologicocombrimgimageId5755.jpg,data/images/train/71385089c6ff17567a6f3694a0cf00c1.jpg
344b5fe281a237887e4ecfa067008a2e,3,4,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5053,httpwwwatlasdermatologicocombrimgimageId5053.jpg,data/images/train/344b5fe281a237887e4ecfa067008a2e.jpg
b8bc24eafc9c33ad74f3fcb67b2634dc,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3884,httpwwwatlasdermatologicocombrimgimageId3884.jpg,data/images/train/b8bc24eafc9c33ad74f3fcb67b2634dc.jpg
0a102c96d763d98ab7eec9efd5a38d79,6,6,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3010,httpwwwatlasdermatologicocombrimgimageId3010.jpg,data/images/train/0a102c96d763d98ab7eec9efd5a38d79.jpg
e2b108ec0b0d9df5ad536cfde4fb543f,2,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=512,httpwwwatlasdermatologicocombrimgimageId512.jpg,data/images/train/e2b108ec0b0d9df5ad536cfde4fb543f.jpg
4244aa38c25c2366ba048ed5711b9952,3,3,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6810,httpwwwatlasdermatologicocombrimgimageId6810.jpg,data/images/train/4244aa38c25c2366ba048ed5711b9952.jpg
16d1bea8950611d660683e33eba2f401,4,5,fixed eruptions,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2094,httpwwwatlasdermatologicocombrimgimageId2094.jpg,data/images/train/16d1bea8950611d660683e33eba2f401.jpg
95c86a883bfc3f475810e729381631f9,6,5,scleroderma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4029,httpwwwatlasdermatologicocombrimgimageId4029.jpg,data/images/train/95c86a883bfc3f475810e729381631f9.jpg
3a4bba6b2c9a0e0bf8ff3cfc9a307ad3,5,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4121,httpwwwatlasdermatologicocombrimgimageId4121.jpg,data/images/train/3a4bba6b2c9a0e0bf8ff3cfc9a307ad3.jpg
70febe1909055262ca282551a222a10f,4,3,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3027,httpwwwatlasdermatologicocombrimgimageId3027.jpg,data/images/train/70febe1909055262ca282551a222a10f.jpg
64cc448c88a26c03244c8f32b685237b,4,3,dermatomyositis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1450,httpwwwatlasdermatologicocombrimgimageId1450.jpg,data/images/train/64cc448c88a26c03244c8f32b685237b.jpg
a6d69d2d516920d48d998f5cf89697e6,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6303,httpwwwatlasdermatologicocombrimgimageId6303.jpg,data/images/train/a6d69d2d516920d48d998f5cf89697e6.jpg
